total_runs,wickets,target,balls_left,won
66,3,182,69,1
67,3,182,68,1
68,3,182,67,1
71,3,182,66,1
72,3,182,65,1
78,3,182,64,1
79,3,182,63,1
80,3,182,62,1
82,3,182,61,1
83,3,182,60,1
85,3,182,59,1
85,3,182,58,1
91,3,182,57,1
91,4,182,56,1
92,4,182,55,1
92,4,182,54,1
98,4,182,53,1
98,4,182,52,1
104,4,182,51,1
108,4,182,50,1
114,4,182,49,1
114,5,182,48,1
115,5,182,47,1
117,5,182,46,1
121,5,182,45,1
121,5,182,44,1
122,5,182,43,1
122,5,182,42,1
122,5,182,41,1
128,5,182,40,1
129,5,182,39,1
130,5,182,38,1
130,5,182,37,1
134,5,182,36,1
135,5,182,35,1
135,6,182,34,1
136,6,182,33,1
138,6,182,32,1
138,6,182,31,1
138,7,182,30,1
139,7,182,29,1
140,7,182,28,1
141,7,182,27,1
142,7,182,26,1
143,7,182,25,1
149,7,182,24,1
153,7,182,23,1
157,7,182,22,1
157,8,182,21,1
159,8,182,20,1
159,8,182,19,1
163,8,182,18,1
163,9,182,17,1
163,9,182,16,1
167,9,182,15,1
167,9,182,14,1
171,9,182,13,1
171,9,182,12,1
171,9,182,11,1
171,9,182,10,1
171,9,182,9,1
172,9,182,8,1
173,9,182,7,1
173,9,182,6,1
174,9,182,5,1
180,9,182,5,1
180,9,182,4,1
181,9,182,3,1
182,9,182,2,1
183,9,182,1,1
0,0,123,119,1
1,0,123,118,1
2,0,123,117,1
2,0,123,116,1
6,0,123,115,1
6,1,123,114,1
7,1,123,113,1
9,1,123,112,1
10,1,123,111,1
10,1,123,110,1
10,2,123,109,1
11,2,123,108,1
12,2,123,107,1
12,2,123,106,1
12,2,123,105,1
16,2,123,104,1
16,2,123,103,1
20,2,123,102,1
20,2,123,101,1
21,2,123,101,1
21,2,123,100,1
21,2,123,99,1
21,2,123,98,1
21,2,123,97,1
27,2,123,96,1
31,2,123,95,1
31,3,123,94,1
31,3,123,93,1
35,3,123,92,1
39,3,123,91,1
43,3,123,90,1
43,3,123,89,1
43,3,123,88,1
43,3,123,87,1
43,3,123,86,1
47,3,123,85,1
47,3,123,84,1
47,4,123,83,1
47,4,123,82,1
47,4,123,81,1
47,4,123,80,1
48,4,123,79,1
49,4,123,78,1
50,4,123,77,1
50,4,123,76,1
50,4,123,75,1
50,4,123,74,1
54,4,123,73,1
55,4,123,72,1
57,4,123,71,1
58,4,123,70,1
59,4,123,69,1
60,4,123,68,1
64,4,123,67,1
68,4,123,66,1
69,4,123,65,1
69,4,123,64,1
71,4,123,63,1
71,4,123,62,1
72,4,123,61,1
72,4,123,60,1
73,4,123,59,1
74,4,123,58,1
78,4,123,57,1
79,4,123,56,1
80,4,123,55,1
80,4,123,54,1
80,4,123,53,1
81,4,123,53,1
82,4,123,52,1
86,4,123,51,1
86,4,123,50,1
86,4,123,49,1
87,4,123,48,1
87,4,123,47,1
87,4,123,46,1
88,4,123,45,1
89,4,123,44,1
90,4,123,43,1
91,4,123,42,1
95,4,123,41,1
96,4,123,40,1
100,4,123,39,1
101,4,123,38,1
106,4,123,37,1
112,4,123,36,1
113,4,123,35,1
114,4,123,35,1
115,4,123,34,1
121,4,123,33,1
122,4,123,32,1
123,4,123,31,1
124,4,123,30,1
1,0,187,119,1
1,0,187,118,1
2,0,187,117,1
3,0,187,116,1
3,0,187,115,1
4,0,187,114,1
4,0,187,113,1
5,0,187,112,1
5,0,187,113,1
5,0,187,112,1
5,0,187,111,1
9,0,187,110,1
10,0,187,109,1
10,0,187,108,1
16,0,187,107,1
16,0,187,106,1
20,0,187,105,1
22,0,187,104,1
22,0,187,103,1
23,0,187,102,1
27,0,187,101,1
33,0,187,100,1
33,0,187,99,1
33,0,187,98,1
33,0,187,97,1
33,0,187,96,1
33,0,187,95,1
33,0,187,94,1
37,0,187,93,1
41,0,187,92,1
41,0,187,91,1
41,1,187,90,1
41,1,187,89,1
45,1,187,88,1
45,1,187,87,1
45,1,187,86,1
49,1,187,85,1
50,1,187,84,1
51,1,187,83,1
57,1,187,82,1
57,1,187,81,1
63,1,187,80,1
63,1,187,79,1
63,2,187,78,1
64,2,187,77,1
66,2,187,76,1
66,2,187,75,1
67,2,187,74,1
68,2,187,73,1
69,2,187,72,1
73,2,187,71,1
74,2,187,70,1
75,2,187,69,1
75,2,187,68,1
75,2,187,67,1
76,2,187,66,1
76,2,187,65,1
77,2,187,65,1
78,2,187,64,1
79,2,187,63,1
79,3,187,62,1
80,3,187,61,1
84,3,187,60,1
88,3,187,59,1
92,3,187,58,1
94,3,187,57,1
95,3,187,56,1
96,3,187,55,1
97,3,187,54,1
98,3,187,53,1
102,3,187,52,1
102,4,187,51,1
102,4,187,50,1
103,4,187,49,1
104,4,187,48,1
105,4,187,47,1
106,4,187,46,1
107,4,187,45,1
111,4,187,44,1
113,4,187,43,1
115,4,187,42,1
119,4,187,41,1
123,4,187,40,1
124,4,187,39,1
125,4,187,38,1
125,4,187,37,1
126,4,187,36,1
130,4,187,35,1
131,4,187,34,1
131,4,187,33,1
132,4,187,32,1
132,4,187,31,1
133,4,187,30,1
133,5,187,29,1
134,5,187,28,1
138,5,187,27,1
142,5,187,26,1
143,5,187,25,1
144,5,187,24,1
145,5,187,23,1
146,5,187,22,1
152,5,187,21,1
153,5,187,20,1
154,5,187,19,1
155,5,187,18,1
159,5,187,17,1
159,5,187,16,1
161,5,187,15,1
167,5,187,14,1
171,5,187,13,1
172,5,187,12,1
172,5,187,11,1
174,5,187,10,1
174,5,187,9,1
175,5,187,8,1
176,5,187,7,1
176,5,187,6,1
177,5,187,5,1
177,5,187,5,1
178,5,187,4,1
184,5,187,3,1
190,5,187,2,1
0,0,186,119,0
6,0,186,118,0
10,0,186,117,0
10,0,186,116,0
10,0,186,115,0
11,0,186,114,0
12,0,186,113,0
12,0,186,112,0
14,0,186,111,0
15,0,186,110,0
19,0,186,109,0
19,1,186,108,0
21,1,186,107,0
22,1,186,106,0
22,1,186,105,0
22,1,186,104,0
26,1,186,103,0
26,1,186,102,0
27,1,186,101,0
31,1,186,100,0
32,1,186,99,0
36,1,186,98,0
37,1,186,97,0
43,1,186,96,0
44,1,186,95,0
45,1,186,94,0
45,1,186,93,0
45,1,186,92,0
45,2,186,91,0
46,2,186,90,0
46,2,186,89,0
50,2,186,88,0
54,2,186,87,0
54,2,186,86,0
54,2,186,85,0
55,2,186,84,0
55,2,186,83,0
56,2,186,82,0
62,2,186,81,0
62,2,186,80,0
63,2,186,79,0
64,2,186,78,0
65,2,186,77,0
65,2,186,76,0
66,2,186,75,0
66,2,186,74,0
66,3,186,73,0
68,3,186,72,0
68,4,186,71,0
68,4,186,70,0
68,4,186,69,0
69,4,186,68,0
69,4,186,67,0
70,4,186,66,0
71,4,186,65,0
75,4,186,64,0
75,4,186,63,0
75,5,186,62,0
75,5,186,61,0
75,5,186,60,0
76,5,186,59,0
77,5,186,58,0
83,5,186,57,0
87,5,186,56,0
87,6,186,55,0
87,6,186,54,0
87,6,186,53,0
88,6,186,52,0
89,6,186,51,0
90,6,186,50,0
94,6,186,49,0
95,6,186,48,0
96,6,186,47,0
96,6,186,47,0
96,6,186,46,0
97,6,186,45,0
97,6,186,44,0
98,6,186,43,0
99,6,186,42,0
105,6,186,41,0
106,6,186,40,0
106,7,186,39,0
106,7,186,38,0
112,7,186,37,0
113,7,186,36,0
115,7,186,35,0
115,7,186,34,0
116,7,186,33,0
117,7,186,32,0
118,7,186,31,0
119,7,186,30,0
120,7,186,29,0
120,8,186,29,0
126,8,186,28,0
128,8,186,27,0
129,8,186,26,0
129,8,186,25,0
130,8,186,24,0
130,8,186,23,0
131,8,186,22,0
131,9,186,21,0
132,9,186,20,0
134,9,186,19,0
134,10,186,18,0
1,0,132,119,0
2,0,132,118,0
3,0,132,117,0
9,0,132,116,0
13,0,132,115,0
14,0,132,114,0
14,0,132,113,0
18,0,132,112,0
20,0,132,111,0
24,0,132,110,0
28,0,132,109,0
29,0,132,108,0
30,0,132,107,0
31,0,132,106,0
32,0,132,105,0
32,0,132,104,0
38,0,132,103,0
39,0,132,102,0
43,0,132,101,0
44,0,132,100,0
45,0,132,99,0
45,0,132,98,0
46,0,132,97,0
46,0,132,96,0
48,0,132,95,0
48,1,132,95,0
49,1,132,94,0
50,1,132,93,0
50,1,132,92,0
50,2,132,91,0
51,2,132,90,0
51,2,132,89,0
51,2,132,88,0
52,2,132,87,0
53,2,132,86,0
54,2,132,85,0
54,2,132,84,0
56,2,132,83,0
56,3,132,82,0
56,3,132,81,0
57,3,132,80,0
57,3,132,79,0
58,3,132,78,0
59,3,132,77,0
59,4,132,76,0
65,4,132,75,0
66,4,132,74,0
66,4,132,73,0
66,4,132,72,0
67,4,132,71,0
73,4,132,70,0
79,4,132,69,0
79,5,132,68,0
83,5,132,67,0
84,5,132,66,0
85,5,132,65,0
89,5,132,64,0
89,5,132,63,0
89,5,132,62,0
89,5,132,61,0
89,6,132,60,0
93,6,132,59,0
94,6,132,59,0
98,6,132,58,0
99,6,132,57,0
100,6,132,56,0
101,6,132,55,0
101,6,132,54,0
105,6,132,53,0
109,6,132,52,0
110,6,132,51,0
111,6,132,50,0
115,6,132,49,0
116,6,132,48,0
0,0,199,119,0
1,0,199,118,0
5,0,199,117,0
9,0,199,116,0
10,0,199,115,0
10,0,199,114,0
14,0,199,113,0
14,0,199,113,0
15,0,199,112,0
15,0,199,111,0
15,0,199,110,0
19,0,199,109,0
23,0,199,108,0
23,0,199,107,0
27,0,199,106,0
27,0,199,105,0
28,0,199,104,0
28,0,199,103,0
28,0,199,102,0
28,0,199,101,0
29,0,199,100,0
29,0,199,99,0
30,0,199,98,0
30,0,199,97,0
31,0,199,96,0
35,0,199,95,0
35,0,199,94,0
35,0,199,93,0
36,0,199,92,0
42,0,199,91,0
46,0,199,90,0
46,0,199,89,0
46,0,199,88,0
50,0,199,87,0
54,0,199,86,0
54,0,199,85,0
54,0,199,84,0
55,0,199,83,0
56,0,199,82,0
57,0,199,81,0
57,1,199,80,0
58,1,199,79,0
58,1,199,78,0
59,1,199,77,0
59,1,199,76,0
60,1,199,75,0
60,1,199,74,0
61,1,199,73,0
61,1,199,72,0
62,1,199,71,0
63,1,199,70,0
64,1,199,69,0
70,1,199,68,0
71,1,199,67,0
72,1,199,66,0
73,1,199,65,0
73,1,199,64,0
77,1,199,63,0
83,1,199,62,0
84,1,199,61,0
85,1,199,60,0
86,1,199,59,0
87,1,199,58,0
87,1,199,57,0
91,1,199,56,0
92,1,199,55,0
98,1,199,54,0
98,1,199,53,0
98,1,199,52,0
98,2,199,51,0
98,2,199,50,0
98,2,199,49,0
99,2,199,48,0
103,2,199,47,0
104,2,199,46,0
104,2,199,45,0
108,2,199,44,0
114,2,199,43,0
115,2,199,42,0
115,2,199,41,0
115,2,199,40,0
121,2,199,39,0
122,2,199,38,0
122,3,199,37,0
123,3,199,36,0
127,3,199,35,0
127,3,199,34,0
128,3,199,33,0
132,3,199,32,0
138,3,199,31,0
138,3,199,30,0
139,3,199,29,0
139,3,199,28,0
139,3,199,27,0
139,4,199,26,0
140,4,199,25,0
141,4,199,24,0
147,4,199,23,0
148,4,199,22,0
148,4,199,21,0
152,4,199,20,0
152,4,199,19,0
152,4,199,18,0
153,4,199,17,0
155,4,199,16,0
156,4,199,15,0
156,5,199,14,0
160,5,199,13,0
160,5,199,12,0
160,6,199,11,0
161,6,199,11,0
162,6,199,10,0
163,6,199,9,0
163,7,199,8,0
164,7,199,7,0
165,7,199,6,0
166,7,199,5,0
166,7,199,4,0
167,7,199,3,0
167,7,199,2,0
168,7,199,1,0
169,7,199,0,0
0,0,183,119,1
0,0,183,118,1
0,0,183,117,1
0,1,183,116,1
0,1,183,115,1
0,1,183,114,1
0,1,183,113,1
4,1,183,112,1
8,1,183,111,1
14,1,183,110,1
14,1,183,109,1
14,1,183,108,1
18,1,183,107,1
22,1,183,106,1
23,1,183,105,1
23,1,183,104,1
29,1,183,103,1
29,1,183,102,1
29,1,183,101,1
35,1,183,100,1
35,1,183,99,1
36,1,183,98,1
40,1,183,97,1
41,1,183,96,1
47,1,183,95,1
47,1,183,94,1
53,1,183,93,1
54,1,183,92,1
56,1,183,91,1
58,1,183,90,1
58,2,183,89,1
58,2,183,88,1
59,2,183,87,1
59,2,183,86,1
63,2,183,85,1
63,2,183,84,1
64,2,183,83,1
65,2,183,83,1
66,2,183,82,1
67,2,183,81,1
68,2,183,80,1
69,2,183,79,1
70,2,183,78,1
76,2,183,77,1
77,2,183,76,1
77,2,183,75,1
77,2,183,74,1
78,2,183,73,1
78,2,183,72,1
78,2,183,71,1
78,2,183,70,1
79,2,183,69,1
80,2,183,68,1
81,2,183,67,1
85,2,183,66,1
91,2,183,65,1
92,2,183,64,1
96,2,183,63,1
97,2,183,62,1
98,2,183,61,1
98,2,183,60,1
98,2,183,59,1
99,2,183,58,1
101,2,183,57,1
101,2,183,56,1
102,2,183,55,1
103,2,183,54,1
104,2,183,53,1
105,2,183,52,1
111,2,183,51,1
112,2,183,50,1
113,2,183,49,1
116,2,183,48,1
116,2,183,47,1
122,2,183,46,1
122,3,183,45,1
126,3,183,44,1
126,3,183,43,1
128,3,183,42,1
129,3,183,41,1
129,3,183,40,1
129,3,183,39,1
130,3,183,38,1
136,3,183,37,1
136,4,183,36,1
137,4,183,35,1
138,4,183,34,1
139,4,183,33,1
139,5,183,32,1
140,5,183,31,1
141,5,183,30,1
142,5,183,29,1
143,5,183,28,1
147,5,183,27,1
148,5,183,26,1
149,5,183,25,1
153,5,183,24,1
154,5,183,23,1
155,5,183,22,1
155,5,183,21,1
156,5,183,20,1
157,5,183,19,1
157,5,183,18,1
161,5,183,17,1
163,5,183,16,1
165,5,183,17,1
167,5,183,16,1
169,5,183,15,1
169,5,183,14,1
170,5,183,13,1
170,5,183,12,1
176,5,183,11,1
182,5,183,10,1
183,5,183,9,1
187,5,183,8,1
0,0,151,119,1
4,0,151,118,1
4,1,151,117,1
4,1,151,116,1
4,1,151,115,1
4,1,151,114,1
5,1,151,113,1
5,1,151,112,1
5,1,151,111,1
5,1,151,110,1
6,1,151,109,1
8,1,151,108,1
8,1,151,107,1
8,1,151,106,1
12,1,151,107,1
16,1,151,106,1
17,1,151,105,1
18,1,151,104,1
22,1,151,103,1
26,1,151,102,1
26,1,151,101,1
26,1,151,100,1
27,1,151,99,1
28,1,151,98,1
32,1,151,97,1
33,1,151,96,1
37,1,151,95,1
38,1,151,94,1
44,1,151,93,1
45,1,151,92,1
45,1,151,91,1
46,1,151,90,1
48,1,151,89,1
49,1,151,88,1
51,1,151,87,1
51,1,151,86,1
55,1,151,85,1
55,1,151,84,1
55,1,151,83,1
59,1,151,82,1
60,1,151,81,1
63,1,151,80,1
63,1,151,79,1
64,1,151,78,1
68,1,151,77,1
69,1,151,76,1
69,1,151,75,1
70,1,151,74,1
70,1,151,73,1
71,1,151,72,1
72,1,151,71,1
73,1,151,71,1
74,1,151,70,1
78,1,151,69,1
82,1,151,68,1
82,1,151,67,1
82,1,151,66,1
83,1,151,65,1
84,1,151,64,1
85,1,151,63,1
86,1,151,62,1
86,1,151,61,1
92,1,151,60,1
93,1,151,59,1
93,1,151,58,1
94,1,151,57,1
98,1,151,56,1
99,1,151,55,1
103,1,151,54,1
104,1,151,53,1
105,1,151,53,1
105,2,151,52,1
105,2,151,51,1
107,2,151,50,1
107,2,151,49,1
107,3,151,48,1
107,3,151,47,1
107,3,151,46,1
107,3,151,45,1
108,3,151,44,1
112,3,151,43,1
113,3,151,42,1
117,3,151,41,1
118,3,151,40,1
119,3,151,39,1
119,3,151,38,1
120,3,151,37,1
121,3,151,36,1
122,3,151,35,1
122,3,151,34,1
124,3,151,33,1
124,3,151,32,1
128,3,151,31,1
128,3,151,30,1
129,3,151,29,1
129,3,151,28,1
133,3,151,27,1
134,3,151,26,1
134,3,151,25,1
135,3,151,24,1
139,3,151,23,1
139,3,151,22,1
141,3,151,21,1
141,3,151,20,1
142,3,151,19,1
142,3,151,18,1
146,3,151,17,1
146,3,151,16,1
147,3,151,15,1
147,4,151,14,1
147,4,151,13,1
148,4,151,12,1
152,4,151,11,1
0,0,209,119,0
1,0,209,118,0
2,0,209,117,0
3,0,209,116,0
5,0,209,115,0
5,0,209,114,0
6,0,209,113,0
7,0,209,112,0
8,0,209,113,0
12,0,209,112,0
12,0,209,111,0
13,0,209,110,0
14,0,209,109,0
15,0,209,108,0
15,0,209,107,0
19,0,209,107,0
20,0,209,106,0
26,0,209,105,0
26,0,209,104,0
27,0,209,103,0
28,0,209,102,0
28,1,209,101,0
29,1,209,100,0
35,1,209,99,0
36,1,209,98,0
37,1,209,97,0
39,1,209,96,0
39,2,209,95,0
40,2,209,94,0
41,2,209,93,0
41,2,209,92,0
45,2,209,91,0
46,2,209,90,0
46,2,209,89,0
46,2,209,88,0
50,2,209,87,0
50,3,209,86,0
50,3,209,85,0
51,3,209,84,0
52,3,209,83,0
53,3,209,82,0
53,3,209,81,0
53,4,209,80,0
55,4,209,79,0
56,4,209,78,0
56,4,209,77,0
60,4,209,76,0
61,4,209,75,0
61,4,209,74,0
61,4,209,73,0
65,4,209,72,0
66,4,209,71,0
66,4,209,70,0
66,4,209,69,0
72,4,209,68,0
73,4,209,67,0
74,4,209,66,0
78,4,209,65,0
79,4,209,64,0
79,5,209,63,0
80,5,209,62,0
81,5,209,61,0
82,5,209,60,0
82,5,209,59,0
83,5,209,59,0
83,5,209,58,0
84,5,209,57,0
85,5,209,56,0
89,5,209,55,0
89,5,209,54,0
93,5,209,53,0
93,5,209,53,0
94,5,209,52,0
94,5,209,51,0
94,6,209,50,0
95,6,209,49,0
99,6,209,48,0
100,6,209,47,0
101,6,209,46,0
102,6,209,45,0
102,6,209,44,0
106,6,209,43,0
107,6,209,42,0
108,6,209,41,0
109,6,209,40,0
109,6,209,39,0
115,6,209,38,0
116,6,209,37,0
116,7,209,36,0
122,7,209,35,0
123,7,209,34,0
124,7,209,33,0
128,7,209,32,0
129,7,209,31,0
129,7,209,30,0
135,7,209,29,0
141,7,209,28,0
142,7,209,27,0
142,7,209,26,0
142,7,209,25,0
143,7,209,24,0
144,7,209,23,0
145,7,209,22,0
145,7,209,21,0
149,7,209,20,0
150,7,209,19,0
151,7,209,18,0
152,7,209,17,0
152,7,209,16,0
153,7,209,17,0
153,7,209,16,0
159,7,209,15,0
159,7,209,14,0
159,8,209,13,0
159,8,209,12,0
159,8,209,11,0
159,8,209,10,0
160,8,209,9,0
160,8,209,8,0
164,8,209,7,0
165,8,209,6,0
165,9,209,5,0
166,9,209,4,0
172,9,209,3,0
172,9,209,2,0
172,9,209,1,0
172,10,209,0,0
0,0,198,119,0
0,1,198,118,0
0,1,198,117,0
1,1,198,116,0
1,1,198,115,0
2,1,198,114,0
4,1,198,113,0
5,1,198,112,0
5,1,198,111,0
5,1,198,110,0
5,1,198,109,0
6,1,198,108,0
8,1,198,107,0
12,1,198,106,0
13,1,198,107,0
13,1,198,106,0
13,1,198,105,0
14,1,198,104,0
15,1,198,103,0
15,1,198,102,0
15,1,198,101,0
15,1,198,100,0
16,1,198,99,0
16,2,198,98,0
16,2,198,97,0
16,2,198,96,0
16,2,198,95,0
16,2,198,94,0
16,2,198,93,0
16,2,198,92,0
17,2,198,91,0
21,2,198,90,0
25,2,198,89,0
29,2,198,88,0
30,2,198,87,0
34,2,198,86,0
35,2,198,85,0
35,2,198,84,0
35,2,198,83,0
36,2,198,82,0
37,2,198,81,0
38,2,198,80,0
39,2,198,79,0
43,2,198,78,0
44,2,198,77,0
48,2,198,76,0
50,2,198,75,0
51,2,198,74,0
52,2,198,73,0
54,2,198,72,0
55,2,198,71,0
56,2,198,70,0
57,2,198,69,0
57,3,198,68,0
57,3,198,67,0
57,3,198,66,0
58,3,198,65,0
59,3,198,64,0
59,4,198,63,0
59,4,198,62,0
59,4,198,61,0
63,4,198,60,0
63,4,198,59,0
63,4,198,58,0
67,4,198,57,0
68,4,198,56,0
69,4,198,55,0
69,5,198,54,0
69,5,198,53,0
75,5,198,52,0
75,5,198,51,0
75,5,198,50,0
75,5,198,49,0
75,6,198,48,0
76,6,198,47,0
76,6,198,46,0
77,6,198,45,0
77,6,198,44,0
78,6,198,43,0
79,6,198,42,0
79,6,198,41,0
80,6,198,41,0
80,6,198,40,0
86,6,198,39,0
87,6,198,38,0
87,7,198,37,0
87,7,198,36,0
87,7,198,35,0
87,8,198,34,0
88,8,198,33,0
89,8,198,32,0
89,9,198,31,0
89,9,198,30,0
95,9,198,29,0
96,9,198,28,0
96,9,198,27,0
102,9,198,26,0
102,9,198,25,0
102,9,198,24,0
102,9,198,23,0
108,9,198,22,0
109,9,198,21,0
109,9,198,20,0
110,9,198,19,0
111,9,198,18,0
117,9,198,17,0
118,9,198,16,0
119,9,198,15,0
119,9,198,14,0
119,9,198,13,0
119,9,198,12,0
119,9,198,11,0
119,9,198,11,0
120,9,198,10,0
121,9,198,9,0
127,9,198,8,0
127,10,198,7,0
5,0,170,119,0
5,0,170,118,0
6,0,170,117,0
10,0,170,116,0
10,0,170,115,0
10,0,170,114,0
14,0,170,113,0
15,0,170,113,0
17,0,170,112,0
21,0,170,111,0
23,0,170,110,0
23,0,170,109,0
27,0,170,108,0
27,0,170,107,0
27,0,170,107,0
27,0,170,106,0
31,0,170,105,0
31,0,170,104,0
33,0,170,103,0
33,0,170,102,0
37,0,170,101,0
37,0,170,100,0
37,0,170,99,0
38,0,170,98,0
39,0,170,97,0
40,0,170,96,0
41,0,170,95,0
45,0,170,94,0
45,0,170,93,0
45,1,170,92,0
45,1,170,91,0
45,1,170,90,0
49,1,170,89,0
49,1,170,88,0
50,1,170,87,0
51,1,170,86,0
53,1,170,85,0
59,1,170,84,0
59,1,170,83,0
60,1,170,82,0
60,1,170,81,0
64,1,170,80,0
70,1,170,79,0
71,1,170,78,0
72,1,170,77,0
72,1,170,76,0
73,1,170,75,0
74,1,170,74,0
75,1,170,73,0
75,2,170,72,0
75,2,170,71,0
76,2,170,70,0
78,2,170,69,0
84,2,170,68,0
85,2,170,67,0
86,2,170,66,0
88,2,170,65,0
89,2,170,64,0
90,2,170,63,0
90,2,170,62,0
91,2,170,61,0
97,2,170,60,0
98,2,170,59,0
99,2,170,58,0
99,3,170,57,0
99,4,170,56,0
99,4,170,55,0
103,4,170,54,0
103,5,170,53,0
109,5,170,52,0
113,5,170,51,0
115,5,170,50,0
117,5,170,49,0
117,6,170,48,0
118,6,170,47,0
118,6,170,46,0
118,6,170,45,0
118,6,170,44,0
119,6,170,43,0
119,7,170,42,0
120,7,170,41,0
121,7,170,40,0
122,7,170,39,0
122,7,170,38,0
123,7,170,37,0
124,7,170,36,0
130,7,170,35,0
136,7,170,34,0
137,7,170,33,0
138,7,170,32,0
139,7,170,31,0
140,7,170,30,0
2,0,195,119,1
2,0,195,118,1
3,0,195,117,1
3,0,195,116,1
3,0,195,115,1
4,0,195,114,1
5,0,195,113,1
5,0,195,112,1
6,0,195,111,1
8,0,195,110,1
10,0,195,109,1
11,0,195,108,1
15,0,195,107,1
19,0,195,107,1
20,0,195,106,1
20,0,195,105,1
21,0,195,104,1
25,0,195,103,1
26,0,195,102,1
32,0,195,101,1
36,0,195,100,1
36,0,195,99,1
36,0,195,98,1
40,0,195,97,1
41,0,195,96,1
42,0,195,95,1
43,0,195,94,1
44,0,195,93,1
44,1,195,92,1
45,1,195,91,1
45,1,195,90,1
49,1,195,89,1
50,1,195,88,1
50,1,195,89,1
54,1,195,88,1
55,1,195,87,1
56,1,195,86,1
60,1,195,85,1
61,1,195,84,1
62,1,195,83,1
63,1,195,82,1
63,1,195,81,1
64,1,195,80,1
64,2,195,79,1
68,2,195,78,1
69,2,195,77,1
69,2,195,76,1
69,2,195,75,1
75,2,195,74,1
77,2,195,73,1
79,2,195,72,1
80,2,195,71,1
81,2,195,70,1
81,2,195,69,1
82,2,195,68,1
83,2,195,67,1
85,2,195,66,1
1,0,98,119,1
2,0,98,118,1
2,0,98,117,1
2,0,98,116,1
2,0,98,115,1
3,0,98,114,1
7,0,98,113,1
13,0,98,112,1
17,0,98,111,1
18,0,98,110,1
19,0,98,109,1
23,0,98,108,1
26,0,98,107,1
26,0,98,106,1
26,0,98,105,1
27,0,98,104,1
27,1,98,103,1
28,1,98,102,1
28,1,98,101,1
28,1,98,101,1
28,1,98,100,1
28,1,98,99,1
30,1,98,98,1
30,1,98,97,1
31,1,98,96,1
31,1,98,95,1
31,1,98,94,1
31,1,98,93,1
31,1,98,92,1
32,1,98,91,1
32,2,98,90,1
32,2,98,89,1
34,2,98,88,1
34,2,98,87,1
35,2,98,86,1
35,2,98,85,1
35,2,98,84,1
36,2,98,83,1
36,2,98,82,1
37,2,98,81,1
37,2,98,80,1
37,2,98,79,1
39,2,98,78,1
40,2,98,77,1
41,2,98,76,1
45,2,98,75,1
49,2,98,74,1
50,2,98,73,1
54,2,98,72,1
54,2,98,71,1
55,2,98,70,1
59,2,98,69,1
60,2,98,68,1
60,2,98,67,1
61,2,98,66,1
63,2,98,65,1
63,2,98,64,1
65,2,98,63,1
69,2,98,62,1
70,2,98,61,1
71,2,98,60,1
72,2,98,59,1
78,2,98,58,1
79,2,98,57,1
83,2,98,56,1
83,2,98,55,1
85,2,98,54,1
89,2,98,53,1
90,2,98,52,1
94,2,98,51,1
94,2,98,50,1
100,2,98,49,1
4,0,91,119,1
4,0,91,118,1
8,0,91,117,1
9,0,91,116,1
13,0,91,115,1
14,0,91,114,1
18,0,91,113,1
22,0,91,112,1
26,0,91,111,1
30,0,91,110,1
34,0,91,109,1
35,0,91,108,1
36,0,91,107,1
40,0,91,106,1
41,0,91,105,1
42,0,91,104,1
46,0,91,103,1
47,0,91,102,1
48,0,91,101,1
49,0,91,101,1
53,0,91,100,1
59,0,91,99,1
61,0,91,98,1
62,0,91,97,1
62,0,91,96,1
62,0,91,95,1
62,0,91,94,1
63,0,91,93,1
63,0,91,92,1
67,0,91,91,1
68,0,91,90,1
68,1,91,89,1
72,1,91,88,1
76,1,91,87,1
77,1,91,86,1
79,1,91,85,1
80,1,91,84,1
84,1,91,83,1
85,1,91,83,1
89,1,91,82,1
90,1,91,81,1
94,1,91,80,1
1,0,187,119,1
2,0,187,118,1
2,0,187,117,1
2,0,187,116,1
2,0,187,115,1
2,1,187,114,1
2,1,187,113,1
2,1,187,112,1
3,1,187,111,1
3,1,187,110,1
4,1,187,109,1
10,1,187,108,1
11,1,187,107,1
15,1,187,106,1
15,1,187,105,1
16,1,187,104,1
17,1,187,103,1
18,1,187,102,1
18,1,187,101,1
19,1,187,101,1
19,1,187,100,1
19,1,187,99,1
20,1,187,98,1
20,1,187,97,1
21,1,187,96,1
21,1,187,95,1
22,1,187,94,1
23,1,187,93,1
25,1,187,92,1
26,1,187,91,1
26,1,187,90,1
27,1,187,89,1
31,1,187,89,1
31,1,187,88,1
31,1,187,87,1
31,1,187,86,1
32,1,187,85,1
32,1,187,84,1
32,1,187,83,1
33,1,187,82,1
33,1,187,81,1
34,1,187,80,1
35,1,187,79,1
39,1,187,78,1
39,1,187,77,1
40,1,187,76,1
42,1,187,75,1
48,1,187,74,1
49,1,187,73,1
49,1,187,72,1
50,1,187,71,1
50,2,187,70,1
51,2,187,69,1
52,2,187,68,1
58,2,187,67,1
59,2,187,66,1
60,2,187,65,1
60,2,187,64,1
61,2,187,63,1
62,2,187,62,1
63,2,187,61,1
63,2,187,60,1
67,2,187,59,1
71,2,187,58,1
72,2,187,57,1
73,2,187,56,1
75,2,187,55,1
76,2,187,54,1
77,2,187,53,1
77,2,187,52,1
78,2,187,51,1
80,2,187,50,1
80,2,187,49,1
84,2,187,48,1
90,2,187,47,1
90,2,187,46,1
96,2,187,45,1
102,2,187,44,1
